type,href,name,last_name,number,date_of_birth,place_of_birth/country,place_of_birth/city,age,height,citizenship,position,image_url,current_club/href,national_team,foot,current_market_value_start,current_market_value_end,code
player,/mason-greenwood/profil/spieler/532826,Mason,Greenwood,#12,"Oct 1, 2001",England,Bradford  ,22,"1,81 m",England,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/532826-1693987766.jpg?lm=1,/getafe-cf/startseite/verein/,,both,5.00,m,mason-greenwood
player,/facundo-pellistri/profil/spieler/676318,Facundo,Pellistri,#28,"Dec 20, 2001",Uruguay,Montevideo  ,21,"1,75 m",Uruguay,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/676318-1668156308.jpg?lm=1,/manchester-united/startseite/verein/,Uruguay,right,8.00,m,facundo-pellistri
player,/amad-diallo/profil/spieler/536835,Amad,Diallo,#16,"Jul 11, 2002",Cote d'Ivoire,Abidjan  ,21,"1,73 m",Cote d'Ivoire,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/536835-1694616776.jpg?lm=1,/manchester-united/startseite/verein/,,left,18.00,m,amad-diallo
player,/antony/profil/spieler/602105,,Antony,#21,"Feb 24, 2000",Brazil,São Paulo  ,23,"1,72 m",Brazil,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/602105-1680698738.jpg?lm=1,/manchester-united/startseite/verein/,,left,50.00,m,antony
player,/anthony-elanga/profil/spieler/583189,Anthony,Elanga,#21,"Apr 27, 2002",Sweden,Hyllie  ,21,"1,78 m",Sweden,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/583189-1620800347.jpg?lm=1,/nottingham-forest/startseite/verein/,Sweden,right,18.00,m,anthony-elanga
player,/alejandro-garnacho/profil/spieler/811779,Alejandro,Garnacho,#17,"Jul 1, 2004",Spain,Madrid  ,19,"1,80 m",Argentina,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/811779-1694614870.jpg?lm=1,/manchester-united/startseite/verein/,,right,25.00,m,alejandro-garnacho
player,/jadon-sancho/profil/spieler/401173,Jadon,Sancho,#25,"Mar 25, 2000",England,London  ,23,"1,80 m",England,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/401173-1688564217.jpg?lm=1,/manchester-united/startseite/verein/,,right,32.00,m,jadon-sancho
player,/marcus-rashford/profil/spieler/258923,Marcus,Rashford,#10,"Oct 31, 1997",England,Manchester  ,26,"1,85 m",England,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/258923-1674473054.jpg?lm=1,/manchester-united/startseite/verein/,England,right,75.00,m,marcus-rashford
player,/shola-shoretire/profil/spieler/640026,Shola,Shoretire,#47,"Feb 2, 2004",England,Newcastle  ,19,"1,71 m",England,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/640026-1612447506.jpg?lm=1,/manchester-united/startseite/verein/,,right,4.00,m,shola-shoretire
player,/hannibal/profil/spieler/607224,,Hannibal,#46,"Jan 21, 2003",France,Ivry-sur-Seine  ,20,"1,83 m",Tunisia,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/607224-1695240171.jpg?lm=1,/manchester-united/startseite/verein/,,right,12.00,m,hannibal
player,/christian-eriksen/profil/spieler/69633,Christian,Eriksen,#14,"Feb 14, 1992",Denmark,Middelfart  ,31,"1,82 m",Denmark,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/69633-1668184209.jpg?lm=1,/manchester-united/startseite/verein/,Denmark,right,18.00,m,christian-eriksen
player,/bruno-fernandes/profil/spieler/240306,Bruno,Fernandes,#8,"Sep 8, 1994",Portugal,Maia  ,29,"1,79 m",Portugal,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/240306-1683882766.jpg?lm=1,/manchester-united/startseite/verein/,Portugal,right,75.00,m,bruno-fernandes
player,/kobbie-mainoo/profil/spieler/820374,Kobbie,Mainoo,#37,"Apr 19, 2005",England,Stockport  ,18,"1,75 m",England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/820374-1692706750.jpg?lm=1,/manchester-united/startseite/verein/,England U19,right,800,k,kobbie-mainoo
player,/zidane-iqbal/profil/spieler/686845,Zidane,Iqbal,#14,"Apr 27, 2003",England,Manchester  ,20,"1,81 m",Iraq,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/686845-1691582628.jpg?lm=1,/fc-utrecht/startseite/verein/,,right,1.00,m,zidane-iqbal
player,/donny-van-de-beek/profil/spieler/288255,Donny,van de Beek,#34,"Apr 18, 1997",Netherlands,Nijkerkerveen  ,26,"1,84 m",Netherlands,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/288255-1642174403.jpg?lm=1,/manchester-united/startseite/verein/,,right,10.00,m,donny-van-de-beek
player,/fred/profil/spieler/191614,,Fred,#35,"Mar 5, 1993",Brazil,Belo Horizonte  ,30,"1,69 m",Brazil,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/191614-1698609730.png?lm=1,/fenerbahce/startseite/verein/,,left,20.00,m,fred
player,/scott-mctominay/profil/spieler/315969,Scott,McTominay,#39,"Dec 8, 1996",England,Lancaster  ,26,"1,91 m",Scotland,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/315969-1661861802.jpg?lm=1,/manchester-united/startseite/verein/,Scotland,right,25.00,m,scott-mctominay
player,/marc-jurado/profil/spieler/709960,Marc,Jurado,#17,"Apr 13, 2004",Spain,Sabadell  ,19,"1,78 m",Spain,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/rcd-espanyol-b/startseite/verein/,,right,100,k,marc-jurado
player,/aaron-wan-bissaka/profil/spieler/477758,Aaron,Wan-Bissaka,#29,"Nov 26, 1997",England,London  ,25,"1,83 m",England,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/477758-1617030255.jpg?lm=1,/manchester-united/startseite/verein/,,right,25.00,m,aaron-wan-bissaka
player,/diogo-dalot/profil/spieler/357147,Diogo,Dalot,#20,"Mar 18, 1999",Portugal,Braga  ,24,"1,83 m",Portugal,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/357147-1602074624.jpg?lm=1,/manchester-united/startseite/verein/,Portugal,right,40.00,m,diogo-dalot
player,/alvaro-carreras/profil/spieler/811778,Álvaro,Carreras,#33,"Mar 23, 2003",Spain,Ferrol  ,20,"1,86 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/811778-1633945114.png?lm=1,/granada-cf/startseite/verein/,Spain U21,left,7.00,m,alvaro-carreras
player,/brandon-williams/profil/spieler/507700,Brandon,Williams,#18,"Sep 3, 2000",England,Crumpsall  ,23,"1,80 m",England,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/507700-1570788670.jpg?lm=1,/ipswich-town/startseite/verein/,,right,5.00,m,brandon-williams
player,/tyrell-malacia/profil/spieler/339340,Tyrell,Malacia,#12,"Aug 17, 1999",Netherlands,Rotterdam  ,24,"1,69 m",Netherlands,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/339340-1657096025.jpg?lm=1,/manchester-united/startseite/verein/,,left,22.00,m,tyrell-malacia
player,/luke-shaw/profil/spieler/183288,Luke,Shaw,#23,"Jul 12, 1995",England,Kingston upon Thames  ,28,"1,78 m",England,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/183288-1668500175.jpg?lm=1,/manchester-united/startseite/verein/,,left,42.00,m,luke-shaw
player,/rhys-bennett/profil/spieler/794816,Rhys,Bennett,#66,"Oct 30, 2003",England,Manchester  ,20,"1,87 m",England,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/manchester-united-u21/startseite/verein/,,right,,,rhys-bennett
player,/tyler-fredricson/profil/spieler/911424,Tyler,Fredricson,#80,"Feb 23, 2005",,,18,,England,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/manchester-united-u21/startseite/verein/,,right,250,k,tyler-fredricson
player,/phil-jones/profil/spieler/117996,Phil,Jones,,"Feb 21, 1992",England,Preston  ,31,"1,85 m",England,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/117996-1469631370.jpg?lm=1,/without-club/startseite/verein/,,right,1.00,m,phil-jones
player,/teden-mengi/profil/spieler/548470,Teden,Mengi,#15,"Apr 30, 2002",England,Manchester  ,21,"1,86 m",England,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/548470-1681288000.jpg?lm=1,/luton-town/startseite/verein/,,right,2.00,m,teden-mengi
player,/axel-tuanzebe/profil/spieler/342046,Axel,Tuanzebe,#40,"Nov 14, 1997",DR Congo,Bunia  ,25,"1,85 m",England,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/342046-1641553669.jpg?lm=1,/ipswich-town/startseite/verein/,,right,3.50,m,axel-tuanzebe
player,/victor-lindelof/profil/spieler/184573,Victor,Lindelöf,#2,"Jul 17, 1994",Sweden,Västerås  ,29,"1,87 m",Sweden,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/184573-1695244778.jpg?lm=1,/manchester-united/startseite/verein/,Sweden,right,18.00,m,victor-lindelof
player,/harry-maguire/profil/spieler/177907,Harry,Maguire,#5,"Mar 5, 1993",England,Sheffield  ,30,"1,94 m",England,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/177907-1663841733.jpg?lm=1,/manchester-united/startseite/verein/,England,right,20.00,m,harry-maguire
player,/raphael-varane/profil/spieler/164770,Raphaël,Varane,#19,"Apr 25, 1993",France,Lille  ,30,"1,91 m",France,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/164770-1668420130.jpg?lm=1,/manchester-united/startseite/verein/,,right,35.00,m,raphael-varane
player,/lisandro-martinez/profil/spieler/480762,Lisandro,Martínez,#6,"Jan 18, 1998",Argentina,Gualeguay  ,25,"1,75 m",Argentina,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/480762-1680681507.jpg?lm=1,/manchester-united/startseite/verein/,,left,50.00,m,lisandro-martinez
player,/radek-vitek/profil/spieler/622236,Radek,Vitek,#40,"Oct 24, 2003",Czech Republic,Vsetín  ,20,"1,98 m",Czech Republic,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/622236-1695239938.jpg?lm=1,/manchester-united-u21/startseite/verein/,,right,300,k,radek-vitek
player,/nathan-bishop/profil/spieler/495033,Nathan,Bishop,#30,"Oct 15, 1999",England,Hillingdon  ,24,"1,85 m",England,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/495033-1580298371.jpg?lm=1,/sunderland-afc/startseite/verein/,,right,300,k,nathan-bishop
player,/tom-heaton/profil/spieler/34130,Tom,Heaton,#22,"Apr 15, 1986",England,Chester  ,37,"1,88 m",England,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/34130-1688121718.jpg?lm=1,/manchester-united/startseite/verein/,,right,500,k,tom-heaton
player,/matej-kovar/profil/spieler/550829,Matej,Kovar,#17,"May 17, 2000",Czech Republic,Uherské Hradiště  ,23,"1,96 m",Czech Republic,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/550829-1600681047.jpg?lm=1,/bayer-04-leverkusen/startseite/verein/,Czechia,right,5.00,m,matej-kovar
player,/david-de-gea/profil/spieler/59377,David,de Gea,,"Nov 7, 1990",Spain,Madrid  ,33,"1,89 m",Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/59377-1667548362.jpg?lm=1,/without-club/startseite/verein/,,right,8.00,m,david-de-gea
player,/layton-stewart/profil/spieler/580801,Layton,Stewart,#17,"Sep 3, 2002",England,Liverpool  ,21,"1,80 m",England,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/580801-1668079509.jpg?lm=1,/preston-north-end/startseite/verein/,,,200,k,layton-stewart
player,/roberto-firmino/profil/spieler/131789,,Roberto Firmino,#10,"Oct 2, 1991",Brazil,Maceió  ,32,"1,81 m",Brazil,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/131789-1699522816.jpg?lm=1,/al-ahli-sfc/startseite/verein/,,right,15.00,m,roberto-firmino
player,/darwin-nunez/profil/spieler/546543,Darwin,Núñez,#9,"Jun 24, 1999",Uruguay,Artigas  ,24,"1,87 m",Uruguay,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/546543-1681827179.jpg?lm=1,/liverpool-fc/startseite/verein/,Uruguay,right,65.00,m,darwin-nunez
player,/ben-doak/profil/spieler/719673,Ben,Doak,#50,"Nov 11, 2005",Scotland,Dalry  ,18,"1,73 m",Scotland,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/719673-1692090710.jpg?lm=1,/liverpool-fc/startseite/verein/,Scotland U21,right,10.00,m,ben-doak
player,/mohamed-salah/profil/spieler/148455,,Mohamed Salah,#11,"Jun 15, 1992",Egypt,"Nagrig, Basyoun  ",31,"1,75 m",Egypt,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/148455-1546611604.jpg?lm=1,/liverpool-fc/startseite/verein/,Egypt,left,65.00,m,mohamed-salah
player,/diogo-jota/profil/spieler/340950,,Diogo Jota,#20,"Dec 4, 1996",Portugal,Porto  ,26,"1,78 m",Portugal,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/340950-1633340107.jpg?lm=1,/liverpool-fc/startseite/verein/,Portugal,right,50.00,m,diogo-jota
player,/cody-gakpo/profil/spieler/434675,Cody,Gakpo,#18,"May 7, 1999",Netherlands,Eindhoven  ,24,"1,93 m",Netherlands,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/434675-1682690965.jpg?lm=1,/liverpool-fc/startseite/verein/,Netherlands,right,55.00,m,cody-gakpo
player,/luis-diaz/profil/spieler/480692,Luis,Díaz,#7,"Jan 13, 1997",Colombia,Barrancas  ,26,"1,80 m",Colombia,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/480692-1697903145.jpg?lm=1,/liverpool-fc/startseite/verein/,Colombia,right,75.00,m,luis-diaz
player,/melkamu-frauendorf/profil/spieler/594721,Melkamu,Frauendorf,#94,"Jan 12, 2004",Ethiopia,Kembata  ,19,"1,80 m",Germany,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/594721-1655974762.jpg?lm=1,/liverpool-fc-u21/startseite/verein/,,right,,,melkamu-frauendorf
player,/fabio-carvalho/profil/spieler/559263,Fábio,Carvalho,#18,"Aug 30, 2002",Portugal,Torres Vedras  ,21,"1,70 m",Portugal,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/559263-1695159189.jpg?lm=1,/rb-leipzig/startseite/verein/,,right,16.00,m,fabio-carvalho
player,/harvey-elliott/profil/spieler/565822,Harvey,Elliott,#19,"Apr 4, 2003",England,London  ,20,"1,70 m",England,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/565822-1665128076.jpg?lm=1,/liverpool-fc/startseite/verein/,England U21,left,35.00,m,harvey-elliott
player,/jake-cain/profil/spieler/565420,Jake,Cain,#16,"Sep 2, 2001",England,Wigan  ,22,"1,76 m",England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/565420-1568633698.jpg?lm=1,/swindon-town/startseite/verein/,,right,200,k,jake-cain
player,/bobby-clark/profil/spieler/712117,Bobby,Clark,#42,"Feb 7, 2005",England,Newcastle upon Tyne  ,18,"1,78 m",England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/712117-1661441372.jpg?lm=1,/liverpool-fc-u21/startseite/verein/,,right,350,k,bobby-clark
player,/james-milner/profil/spieler/3333,James,Milner,#6,"Jan 4, 1986",England,Leeds  ,37,"1,75 m",England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/3333-1662621121.jpg?lm=1,/brighton-amp-hove-albion/startseite/verein/,,right,1.50,m,james-milner
player,/alex-oxlade-chamberlain/profil/spieler/143424,Alex,Oxlade-Chamberlain,#15,"Aug 15, 1993",England,Portsmouth  ,30,"1,80 m",England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/143424-1696076102.png?lm=1,/besiktas-jk/startseite/verein/,,right,6.00,m,alex-oxlade-chamberlain
player,/jordan-henderson/profil/spieler/61651,Jordan,Henderson,#10,"Jun 17, 1990",England,Sunderland  ,33,"1,87 m",England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/61651-1662621084.jpg?lm=1,/al-ettifaq-fc/startseite/verein/,England,right,8.00,m,jordan-henderson
player,/naby-keita/profil/spieler/302215,Naby,Keïta,#18,"Feb 10, 1995",Guinea,Conakry  ,28,"1,72 m",Guinea,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/302215-1691613796.jpg?lm=1,/sv-werder-bremen/startseite/verein/,Guinea,right,9.00,m,naby-keita
player,/arthur-melo/profil/spieler/362842,,Arthur Melo,#6,"Aug 12, 1996",Brazil,Goiânia  ,27,"1,72 m",Brazil,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/362842-1692880101.jpg?lm=1,/acf-fiorentina/startseite/verein/,,right,15.00,m,arthur-melo
player,/thiago/profil/spieler/60444,,Thiago,#6,"Apr 11, 1991",Italy,San Pietro Vernotico  ,32,"1,74 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/60444-1694703091.jpg?lm=1,/liverpool-fc/startseite/verein/,,right,12.00,m,thiago
player,/curtis-jones/profil/spieler/433188,Curtis,Jones,#17,"Jan 30, 2001",England,Liverpool  ,22,"1,85 m",England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/433188-1682088950.jpg?lm=1,/liverpool-fc/startseite/verein/,,right,30.00,m,curtis-jones
player,/stefan-bajcetic/profil/spieler/864799,Stefan,Bajcetic,#43,"Oct 22, 2004",Spain,Vigo  ,19,"1,85 m",Spain,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/864799-1661441233.jpg?lm=1,/liverpool-fc/startseite/verein/,,right,13.00,m,stefan-bajcetic
player,/fabinho/profil/spieler/225693,,Fabinho,#8,"Oct 23, 1993",Brazil,Campinas  ,30,"1,88 m",Brazil,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/225693-1580133493.jpg?lm=1,/al-ittihad-club/startseite/verein/,,right,38.00,m,fabinho
player,/calvin-ramsay/profil/spieler/633652,Calvin,Ramsay,#22,"Jul 31, 2003",Scotland,Aberdeen  ,20,"1,77 m",Scotland,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/633652-1628698224.jpg?lm=1,/preston-north-end/startseite/verein/,,right,5.00,m,calvin-ramsay
player,/trent-alexander-arnold/profil/spieler/314353,Trent,Alexander-Arnold,#66,"Oct 7, 1998",England,Liverpool  ,25,"1,80 m",England,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/314353-1662621037.jpg?lm=1,/liverpool-fc/startseite/verein/,England,right,65.00,m,trent-alexander-arnold
player,/luke-chambers/profil/spieler/670861,Luke,Chambers,#44,"Jun 24, 2004",England,Preston  ,19,"1,81 m",England,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/670861-1698353801.jpg?lm=1,/liverpool-fc-u21/startseite/verein/,England U20,left,300,k,luke-chambers
player,/konstantinos-tsimikas/profil/spieler/338070,Konstantinos,Tsimikas,#21,"May 12, 1996",Greece,Thessaloniki  ,27,"1,79 m",Greece,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/338070-1682088468.jpg?lm=1,/liverpool-fc/startseite/verein/,Greece,left,18.00,m,konstantinos-tsimikas
